bar_start_utc,bar_start_kst,bar_start_local,open,high,low,close,volume,ma20,ma50,ma200,rsi14,atr14,vol_index
2025-05-20 15:00,2025-05-21 00:00,2025-05-20 11:00,21407.25,21445.75,21387.5,21435.5,37547,21456.9,21386.13,20999.65,52.0,61.34,22.059999465942383
2025-05-20 16:00,2025-05-21 01:00,2025-05-20 12:00,21435.5,21472.0,21402.75,21458.75,31466,21453.67,21386.53,21006.61,55.3,61.9,21.90999984741211
2025-05-20 17:00,2025-05-21 02:00,2025-05-20 13:00,21459.25,21474.25,21408.0,21431.5,30641,21449.4,21386.4,21013.28,50.9,62.21,21.760000228881836
2025-05-20 18:00,2025-05-21 03:00,2025-05-20 14:00,21430.5,21441.5,21340.75,21348.75,45946,21441.84,21385.56,21019.19,40.5,64.96,22.260000228881836
2025-05-20 19:00,2025-05-21 04:00,2025-05-20 15:00,21348.75,21452.0,21298.0,21447.0,64739,21437.22,21386.25,21025.51,52.9,71.32,22.200000762939453
2025-05-20 20:00,2025-05-21 05:00,2025-05-20 16:00,21447.25,21452.0,21398.5,21420.0,14329,21432.53,21386.1,21031.82,49.8,70.05,21.829999923706055
2025-05-20 22:00,2025-05-21 07:00,2025-05-20 18:00,21414.75,21417.25,21342.0,21400.25,0,21429.64,21385.21,21038.09,47.6,70.62,21.829999923706055
2025-05-20 23:00,2025-05-21 08:00,2025-05-20 19:00,21400.25,21431.5,21397.25,21431.5,3357,21428.49,21384.31,21044.37,51.2,68.02,21.829999923706055
2025-05-21 00:00,2025-05-21 09:00,2025-05-20 20:00,21431.75,21444.0,21403.0,21423.25,4671,21427.84,21382.67,21050.35,50.3,66.09,21.829999923706055
2025-05-21 01:00,2025-05-21 10:00,2025-05-20 21:00,21423.25,21435.0,21388.75,21401.5,4869,21425.54,21382.7,21056.13,47.6,64.67,21.829999923706055
2025-05-21 02:00,2025-05-21 11:00,2025-05-20 22:00,21402.0,21405.75,21373.25,21378.75,4395,21423.53,21382.88,21061.76,45.0,62.38,21.829999923706055
2025-05-21 03:00,2025-05-21 12:00,2025-05-20 23:00,21377.75,21397.75,21369.25,21381.5,2933,21421.46,21382.88,21067.68,45.4,59.96,21.829999923706055
2025-05-21 04:00,2025-05-21 13:00,2025-05-21 00:00,21371.75,21377.75,21349.75,21357.75,2900,21417.03,21383.98,21073.59,42.6,57.94,21.829999923706055
2025-05-21 05:00,2025-05-21 14:00,2025-05-21 01:00,21358.25,21384.25,21327.0,21331.25,4381,21411.86,21385.11,21079.8,39.6,57.89,21.829999923706055
2025-05-21 06:00,2025-05-21 15:00,2025-05-21 02:00,21330.5,21340.5,21286.5,21294.5,9416,21405.31,21385.72,21086.19,35.9,57.61,21.829999923706055
2025-05-21 07:00,2025-05-21 16:00,2025-05-21 03:00,21294.0,21348.75,21293.25,21343.25,5485,21399.34,21388.35,21091.54,43.5,57.46,21.829999923706055
2025-05-21 08:00,2025-05-21 17:00,2025-05-21 04:00,21343.25,21348.25,21289.25,21322.5,5621,21392.28,21390.38,21096.49,41.2,57.57,21.829999923706055
2025-05-21 09:00,2025-05-21 18:00,2025-05-21 05:00,21323.0,21336.0,21261.25,21269.75,7219,21384.0,21390.83,21101.59,36.1,58.8,21.829999923706055
2025-05-21 10:00,2025-05-21 19:00,2025-05-21 06:00,21269.5,21302.5,21229.75,21300.25,8452,21379.28,21393.1,21106.67,40.7,59.8,21.829999923706055
2025-05-21 11:00,2025-05-21 20:00,2025-05-21 07:00,21300.0,21355.75,21296.0,21340.0,9161,21375.88,21396.01,21112.61,46.1,59.79,21.829999923706055
2025-05-21 12:00,2025-05-21 21:00,2025-05-21 08:00,21339.75,21342.5,21284.0,21311.75,12420,21369.69,21399.53,21118.38,43.1,59.7,21.829999923706055
2025-05-21 13:00,2025-05-21 22:00,2025-05-21 09:00,21312.75,21404.75,21262.5,21373.75,57617,21365.44,21403.72,21124.45,50.7,65.6,21.829999923706055
2025-05-21 14:00,2025-05-21 23:00,2025-05-21 10:00,21374.25,21459.0,21363.0,21456.25,64560,21366.67,21409.12,21131.03,58.6,67.77,22.329999923706055
2025-05-21 15:00,2025-05-22 00:00,2025-05-21 11:00,21456.5,21535.0,21447.0,21515.75,57284,21375.03,21415.35,21138.0,63.2,69.21,22.0
2025-05-21 16:00,2025-05-22 01:00,2025-05-21 12:00,21515.0,21558.5,21508.5,21515.25,34769,21378.44,21421.4,21144.79,63.2,67.84,21.93000030517578
2025-05-21 17:00,2025-05-22 02:00,2025-05-21 13:00,21515.25,21523.25,21159.5,21271.25,126208,21371.0,21419.71,21150.38,41.4,88.98,23.719999313354492
2025-05-21 18:00,2025-05-22 03:00,2025-05-21 14:00,21271.5,21282.5,21167.0,21176.5,60812,21359.81,21415.35,21155.32,36.1,90.87,23.559999465942383
2025-05-21 19:00,2025-05-22 04:00,2025-05-21 15:00,21178.0,21221.0,21072.75,21149.0,86139,21345.69,21409.66,21160.15,34.8,94.97,24.489999771118164
2025-05-21 20:00,2025-05-22 05:00,2025-05-21 16:00,21148.75,21155.5,21111.5,21145.5,17865,21331.8,21402.6,21164.91,34.6,91.33,23.950000762939453
2025-05-21 22:00,2025-05-22 07:00,2025-05-21 18:00,21145.0,21177.0,21113.75,21143.5,0,21318.9,21395.49,21169.67,34.5,89.32,23.950000762939453
2025-05-21 23:00,2025-05-22 08:00,2025-05-21 19:00,21144.25,21175.75,21133.5,21145.75,4792,21307.25,21388.49,21174.44,34.7,85.96,23.950000762939453
2025-05-22 00:00,2025-05-22 09:00,2025-05-21 20:00,21147.5,21201.0,21135.25,21197.25,6575,21298.04,21381.97,21179.55,40.4,84.52,23.950000762939453
2025-05-22 01:00,2025-05-22 10:00,2025-05-21 21:00,21197.25,21208.5,21150.25,21155.25,4898,21287.91,21374.73,21184.34,37.5,82.64,23.950000762939453
2025-05-22 02:00,2025-05-22 11:00,2025-05-21 22:00,21154.75,21182.25,21145.5,21156.75,4379,21279.19,21367.87,21188.97,37.7,79.36,23.950000762939453
2025-05-22 03:00,2025-05-22 12:00,2025-05-21 23:00,21157.25,21180.25,21157.0,21169.0,3070,21272.91,21360.46,21193.78,39.1,75.37,23.950000762939453
2025-05-22 04:00,2025-05-22 13:00,2025-05-22 00:00,21163.25,21173.0,21160.75,21165.0,1775,21264.0,21353.48,21198.45,38.8,70.86,23.950000762939453
2025-05-22 05:00,2025-05-22 14:00,2025-05-22 01:00,21164.75,21202.75,21154.75,21196.75,3769,21257.71,21348.26,21203.16,42.8,69.23,23.950000762939453
2025-05-22 06:00,2025-05-22 15:00,2025-05-22 02:00,21198.25,21205.0,21164.25,21192.5,4345,21253.85,21343.01,21208.41,42.4,67.2,23.950000762939453
2025-05-22 07:00,2025-05-22 16:00,2025-05-22 03:00,21192.0,21226.75,21170.75,21197.5,8252,21248.71,21338.24,21213.55,43.0,66.4,23.950000762939453
2025-05-22 08:00,2025-05-22 17:00,2025-05-22 04:00,21196.5,21223.0,21185.75,21198.25,5808,21241.62,21333.26,21219.1,43.1,64.32,23.950000762939453
2025-05-22 09:00,2025-05-22 18:00,2025-05-22 05:00,21197.25,21212.75,21178.25,21204.5,4807,21236.26,21328.97,21224.35,44.1,62.19,23.950000762939453
2025-05-22 10:00,2025-05-22 19:00,2025-05-22 06:00,21204.25,21210.5,21170.5,21189.25,6043,21227.04,21324.29,21229.58,42.3,60.6,23.950000762939453
2025-05-22 11:00,2025-05-22 20:00,2025-05-22 07:00,21189.5,21243.5,21075.25,21080.0,15715,21208.22,21316.97,21234.3,32.0,68.29,23.950000762939453
2025-05-22 12:00,2025-05-22 21:00,2025-05-22 08:00,21080.25,21197.5,21040.0,21190.75,25931,21191.97,21312.09,21239.53,46.2,74.66,23.950000762939453
2025-05-22 13:00,2025-05-22 22:00,2025-05-22 09:00,21191.25,21292.25,21113.75,21285.5,77298,21180.49,21309.29,21243.92,54.9,82.08,23.950000762939453
2025-05-22 14:00,2025-05-22 23:00,2025-05-22 10:00,21285.75,21330.25,21166.5,21231.25,81592,21178.49,21304.66,21247.81,50.0,87.91,24.149999618530273
2025-05-22 15:00,2025-05-23 00:00,2025-05-22 11:00,21231.75,21281.25,21198.75,21271.75,50400,21183.25,21300.82,21251.7,53.4,87.53,24.200000762939453
2025-05-22 16:00,2025-05-23 01:00,2025-05-22 12:00,21272.25,21324.5,21208.75,21218.0,45214,21186.7,21296.47,21255.21,48.6,89.54,23.59000015258789
2025-05-22 17:00,2025-05-23 02:00,2025-05-22 13:00,21217.75,21310.25,21196.5,21292.5,41136,21194.05,21294.43,21259.02,54.6,91.27,23.479999542236328
2025-05-22 18:00,2025-05-23 03:00,2025-05-22 14:00,21292.25,21317.75,21268.25,21305.25,31150,21202.14,21292.38,21262.92,55.6,88.29,23.270000457763672
2025-05-22 19:00,2025-05-23 04:00,2025-05-22 15:00,21305.25,21337.5,21166.0,21184.25,60147,21204.06,21287.35,21266.19,45.7,94.23,23.06999969482422
2025-05-22 20:00,2025-05-23 05:00,2025-05-22 16:00,21184.0,21215.0,21174.75,21214.5,15779,21204.92,21282.47,21269.5,48.2,90.38,23.68000030517578
2025-05-22 22:00,2025-05-23 07:00,2025-05-22 18:00,21223.75,21236.0,21139.0,21146.75,0,21204.5,21276.77,21272.41,43.4,90.85,23.68000030517578
2025-05-22 23:00,2025-05-23 08:00,2025-05-22 19:00,21145.75,21182.75,21134.0,21178.75,4312,21205.6,21273.37,21274.25,46.1,87.84,23.68000030517578
2025-05-23 00:00,2025-05-23 09:00,2025-05-22 20:00,21179.25,21204.0,21177.0,21201.0,5096,21207.2,21268.45,21275.88,48.0,83.5,23.68000030517578
2025-05-23 01:00,2025-05-23 10:00,2025-05-22 21:00,21201.25,21201.25,21152.5,21162.25,4892,21207.06,21263.29,21277.16,45.1,81.01,23.68000030517578
2025-05-23 02:00,2025-05-23 11:00,2025-05-22 22:00,21163.5,21200.5,21159.0,21183.75,3220,21206.41,21258.97,21278.22,47.0,78.19,23.68000030517578
2025-05-23 03:00,2025-05-23 12:00,2025-05-22 23:00,21184.25,21208.5,21175.0,21190.25,3766,21206.3,21254.14,21279.6,47.6,75.0,23.68000030517578
2025-05-23 04:00,2025-05-23 13:00,2025-05-23 00:00,21178.5,21179.25,21141.0,21153.25,3168,21204.09,21248.74,21280.78,44.5,73.16,23.68000030517578
2025-05-23 05:00,2025-05-23 14:00,2025-05-23 01:00,21154.25,21181.5,21136.75,21153.25,3788,21201.84,21243.78,21282.62,44.5,71.13,23.68000030517578
2025-05-23 06:00,2025-05-23 15:00,2025-05-23 02:00,21152.0,21154.75,21092.25,21133.25,7113,21198.28,21238.87,21284.43,42.8,70.51,23.68000030517578
2025-05-23 07:00,2025-05-23 16:00,2025-05-23 03:00,21134.0,21218.75,21130.75,21207.25,8260,21199.17,21235.38,21286.64,50.5,71.76,23.68000030517578
2025-05-23 08:00,2025-05-23 17:00,2025-05-23 04:00,21207.25,21231.0,21180.5,21188.0,6050,21204.58,21231.99,21288.19,48.7,70.24,23.68000030517578
2025-05-23 09:00,2025-05-23 18:00,2025-05-23 05:00,21186.75,21192.0,21118.0,21181.25,7585,21204.1,21228.99,21289.53,48.0,70.51,23.68000030517578
2025-05-23 10:00,2025-05-23 19:00,2025-05-23 06:00,21181.75,21191.25,21147.75,21177.0,4937,21198.67,21226.63,21290.93,47.6,68.58,23.68000030517578
2025-05-23 11:00,2025-05-23 20:00,2025-05-23 07:00,21176.75,21183.25,20803.0,20833.75,41659,21178.8,21216.44,21290.35,26.5,90.85,23.68000030517578
2025-05-23 12:00,2025-05-23 21:00,2025-05-23 08:00,20835.0,20840.0,20727.25,20800.75,42638,21155.25,21206.01,21289.57,25.4,92.41,23.68000030517578
2025-05-23 13:00,2025-05-23 22:00,2025-05-23 09:00,20801.75,20953.75,20756.75,20884.75,78650,21138.59,21198.31,21289.4,33.4,99.88,23.68000030517578
2025-05-23 14:00,2025-05-23 23:00,2025-05-23 10:00,20888.25,20994.25,20882.0,20911.25,62290,21119.53,21190.53,21289.41,35.7,100.76,25.729999542236328
2025-05-23 15:00,2025-05-24 00:00,2025-05-23 11:00,20911.25,21008.75,20885.25,20935.25,46516,21101.03,21182.44,21289.71,37.8,102.39,25.309999465942383
2025-05-23 16:00,2025-05-24 01:00,2025-05-23 12:00,20935.75,21006.0,20917.75,20983.0,36643,21090.96,21175.86,21290.25,42.0,101.38,25.030000686645508
2025-05-23 17:00,2025-05-24 02:00,2025-05-23 13:00,20983.5,21074.25,20971.75,21052.0,39575,21082.84,21169.42,21291.15,47.4,101.46,24.5
2025-05-23 18:00,2025-05-24 03:00,2025-05-23 14:00,21051.75,21083.0,21006.25,21039.0,36163,21077.45,21161.08,21292.1,46.5,99.69,24.809999465942383
2025-05-23 19:00,2025-05-24 04:00,2025-05-23 15:00,21038.75,21069.75,20958.75,20978.5,53528,21067.44,21150.33,21292.8,42.5,100.5,25.31999969482422
2025-05-23 20:00,2025-05-24 05:00,2025-05-23 16:00,20979.5,20980.5,20930.75,20953.25,15392,21055.05,21139.1,21293.26,41.0,96.88,25.389999389648438
2025-05-25 22:00,2025-05-26 07:00,2025-05-25 18:00,20978.0,21229.25,20954.25,21164.75,11268,21055.17,21136.97,21294.84,55.7,109.67,25.389999389648438
2025-05-25 23:00,2025-05-26 08:00,2025-05-25 19:00,21164.0,21213.0,21162.5,21188.75,5421,21055.42,21137.21,21296.55,57.0,105.44,25.389999389648438
2025-05-26 00:00,2025-05-26 09:00,2025-05-25 20:00,21187.5,21212.0,21168.0,21186.5,5746,21055.24,21137.96,21298.31,56.9,101.06,25.389999389648438
2025-05-26 01:00,2025-05-26 10:00,2025-05-25 21:00,21185.25,21209.0,21168.25,21205.75,4810,21057.86,21139.17,21299.93,58.0,96.75,25.389999389648438
2025-05-26 02:00,2025-05-26 11:00,2025-05-25 22:00,21206.75,21233.25,21189.75,21193.5,4613,21059.88,21140.17,21301.45,57.0,92.94,25.389999389648438
2025-05-26 03:00,2025-05-26 12:00,2025-05-25 23:00,21194.25,21222.75,21193.5,21210.5,2394,21063.74,21141.46,21302.79,58.1,88.39,25.389999389648438
2025-05-26 04:00,2025-05-26 13:00,2025-05-26 00:00,21212.5,21227.75,21203.25,21220.0,1833,21064.38,21141.92,21303.85,58.7,83.83,25.389999389648438
2025-05-26 05:00,2025-05-26 14:00,2025-05-26 01:00,21219.5,21221.75,21195.0,21202.25,2671,21065.09,21142.85,21304.24,57.0,79.75,25.389999389648438
2025-05-26 06:00,2025-05-26 15:00,2025-05-26 02:00,21202.0,21262.5,21189.75,21251.25,5761,21068.59,21144.74,21304.24,60.5,79.25,25.389999389648438
2025-05-26 07:00,2025-05-26 16:00,2025-05-26 03:00,21251.75,21279.5,21231.0,21274.25,4470,21073.45,21146.85,21304.19,62.1,77.06,25.389999389648438
2025-05-26 08:00,2025-05-26 17:00,2025-05-26 04:00,21274.25,21286.0,21238.25,21246.75,3535,21094.1,21148.49,21303.82,59.1,74.96,25.389999389648438
2025-05-26 09:00,2025-05-26 18:00,2025-05-26 05:00,21246.75,21263.0,21243.75,21250.25,1528,21116.58,21149.56,21303.59,59.3,70.98,25.389999389648438
2025-05-26 10:00,2025-05-26 19:00,2025-05-26 06:00,21251.0,21277.75,21246.25,21262.25,1661,21135.45,21150.95,21303.27,60.3,68.16,25.389999389648438
2025-05-26 11:00,2025-05-26 20:00,2025-05-26 07:00,21262.25,21280.5,21255.0,21274.75,1937,21153.62,21152.49,21303.18,61.3,65.12,25.389999389648438
2025-05-26 12:00,2025-05-26 21:00,2025-05-26 08:00,21275.0,21289.0,21259.5,21262.0,2796,21169.96,21153.77,21303.22,59.6,62.57,25.389999389648438
2025-05-26 13:00,2025-05-26 22:00,2025-05-26 09:00,21263.0,21307.75,21248.5,21279.25,8263,21184.78,21155.26,21303.31,61.2,62.33,25.389999389648438
2025-05-26 14:00,2025-05-26 23:00,2025-05-26 10:00,21280.5,21282.0,21224.75,21230.25,7393,21193.69,21156.08,21303.0,54.6,61.97,25.389999389648438
2025-05-26 15:00,2025-05-27 00:00,2025-05-26 11:00,21231.25,21276.25,21215.5,21273.5,6196,21205.41,21159.96,21303.03,58.8,61.88,25.389999389648438
2025-05-26 16:00,2025-05-27 01:00,2025-05-26 12:00,21274.0,21294.0,21268.0,21283.5,4795,21220.66,21161.81,21303.03,59.8,59.32,25.389999389648438
2025-05-26 22:00,2025-05-27 07:00,2025-05-26 18:00,21281.25,21292.0,21224.0,21228.5,5170,21234.42,21160.67,21302.8,52.7,59.94,25.389999389648438
2025-05-26 23:00,2025-05-27 08:00,2025-05-26 19:00,21229.25,21246.5,21218.25,21235.25,4135,21237.95,21160.75,21302.53,53.5,57.68,25.389999389648438
2025-05-27 00:00,2025-05-27 09:00,2025-05-26 20:00,21236.25,21242.5,21202.5,21240.5,5183,21240.54,21160.12,21302.2,54.0,56.41,25.389999389648438
2025-05-27 01:00,2025-05-27 10:00,2025-05-26 21:00,21240.5,21240.5,21173.75,21176.0,7036,21240.01,21159.28,21301.49,46.3,57.15,25.389999389648438
2025-05-27 02:00,2025-05-27 11:00,2025-05-26 22:00,21175.25,21183.75,21162.0,21181.5,4491,21238.8,21157.06,21300.66,47.0,54.62,25.389999389648438
2025-05-27 03:00,2025-05-27 12:00,2025-05-26 23:00,21180.0,21189.0,21141.5,21150.5,4311,21236.65,21153.97,21299.88,43.5,54.12,25.389999389648438
2025-05-27 04:00,2025-05-27 13:00,2025-05-27 00:00,21166.25,21177.0,21161.5,21176.0,2848,21234.92,21153.81,21299.39,47.0,52.14,25.389999389648438
2025-05-27 05:00,2025-05-27 14:00,2025-05-27 01:00,21175.5,21217.5,21159.75,21208.0,4973,21234.33,21153.67,21299.13,51.0,52.54,25.389999389648438
2025-05-27 06:00,2025-05-27 15:00,2025-05-27 02:00,21207.75,21255.0,21204.75,21242.75,4798,21236.35,21155.6,21298.87,55.0,52.38,25.389999389648438
2025-05-27 07:00,2025-05-27 16:00,2025-05-27 03:00,21243.0,21359.75,21235.5,21333.75,13020,21240.47,21158.69,21298.82,63.4,57.51,25.389999389648438
2025-05-27 08:00,2025-05-27 17:00,2025-05-27 04:00,21331.75,21346.75,21298.5,21313.25,7771,21242.42,21160.94,21298.76,60.7,56.85,25.389999389648438
2025-05-27 09:00,2025-05-27 18:00,2025-05-27 05:00,21313.25,21353.0,21310.0,21333.0,6936,21246.74,21164.35,21298.77,62.4,55.86,25.389999389648438
2025-05-27 10:00,2025-05-27 19:00,2025-05-27 06:00,21333.0,21351.25,21300.75,21303.0,5580,21249.38,21166.74,21298.5,58.3,55.48,25.389999389648438
2025-05-27 11:00,2025-05-27 20:00,2025-05-27 07:00,21302.25,21310.5,21272.25,21296.5,7709,21251.09,21168.87,21298.1,57.4,54.25,25.389999389648438
2025-05-27 12:00,2025-05-27 21:00,2025-05-27 08:00,21295.5,21305.0,21253.75,21275.75,11722,21251.14,21171.31,21297.65,54.5,54.03,25.389999389648438
2025-05-27 13:00,2025-05-27 22:00,2025-05-27 09:00,21276.75,21315.25,21192.75,21293.75,59486,21252.72,21174.12,21297.29,56.6,58.92,25.389999389648438
2025-05-27 14:00,2025-05-27 23:00,2025-05-27 10:00,21292.5,21389.5,21292.25,21355.25,61271,21256.53,21178.56,21297.22,62.6,61.66,22.920000076293945
2025-05-27 15:00,2025-05-28 00:00,2025-05-27 11:00,21355.5,21406.5,21353.0,21399.5,39160,21264.99,21182.41,21297.23,66.3,61.08,22.860000610351562
2025-05-27 16:00,2025-05-28 01:00,2025-05-27 12:00,21400.0,21459.25,21395.5,21430.25,39142,21272.83,21187.26,21297.38,68.6,61.27,22.829999923706055
2025-05-27 17:00,2025-05-28 02:00,2025-05-27 13:00,21430.5,21480.25,21430.0,21476.75,31738,21282.49,21193.17,21297.87,71.7,60.48,22.65999984741211
2025-05-27 18:00,2025-05-28 03:00,2025-05-27 14:00,21476.5,21488.5,21440.75,21442.75,32453,21293.2,21198.48,21298.21,66.5,59.57,22.649999618530273
2025-05-27 19:00,2025-05-28 04:00,2025-05-27 15:00,21442.5,21469.5,21414.25,21466.5,61255,21304.76,21211.13,21298.63,68.2,59.26,22.540000915527344
2025-05-27 20:00,2025-05-28 05:00,2025-05-27 16:00,21465.5,21479.5,21443.5,21477.0,17524,21316.59,21224.66,21299.15,69.0,57.6,22.399999618530273
2025-05-27 22:00,2025-05-28 07:00,2025-05-27 18:00,21480.0,21480.0,21453.5,21470.75,0,21331.33,21236.38,21299.47,67.9,55.38,22.399999618530273
2025-05-27 23:00,2025-05-28 08:00,2025-05-27 19:00,21470.25,21484.75,21467.0,21470.75,3669,21345.79,21247.57,21299.92,67.9,52.69,22.399999618530273
2025-05-28 00:00,2025-05-28 09:00,2025-05-27 20:00,21470.25,21472.5,21456.75,21469.75,3220,21361.75,21258.26,21300.35,67.8,50.05,22.399999618530273
2025-05-28 01:00,2025-05-28 10:00,2025-05-27 21:00,21469.75,21484.0,21460.25,21463.0,3141,21376.1,21267.86,21301.01,66.4,48.18,22.399999618530273
2025-05-28 02:00,2025-05-28 11:00,2025-05-27 22:00,21463.25,21474.75,21461.0,21465.5,1883,21388.97,21276.13,21301.61,66.7,45.72,22.399999618530273
2025-05-28 03:00,2025-05-28 12:00,2025-05-27 23:00,21465.5,21477.25,21438.5,21442.75,3024,21398.97,21284.21,21302.47,61.8,45.22,22.399999618530273
2025-05-28 04:00,2025-05-28 13:00,2025-05-28 00:00,21445.5,21447.25,21435.0,21439.0,2092,21404.24,21293.42,21303.59,61.1,42.86,22.399999618530273
2025-05-28 05:00,2025-05-28 14:00,2025-05-28 01:00,21438.5,21461.75,21435.5,21452.25,3637,21411.19,21303.4,21304.55,62.8,41.68,22.399999618530273
2025-05-28 06:00,2025-05-28 15:00,2025-05-28 02:00,21452.75,21462.25,21433.25,21436.0,3325,21416.34,21308.82,21305.48,59.2,40.77,22.399999618530273
2025-05-28 07:00,2025-05-28 16:00,2025-05-28 03:00,21436.75,21458.5,21428.0,21433.5,5657,21422.86,21313.72,21306.27,58.7,40.04,22.399999618530273
2025-05-28 08:00,2025-05-28 17:00,2025-05-28 04:00,21433.0,21443.25,21416.5,21419.5,4463,21429.01,21318.38,21306.93,55.5,39.09,22.399999618530273
2025-05-28 09:00,2025-05-28 18:00,2025-05-28 05:00,21419.75,21431.25,21407.0,21430.0,4850,21436.72,21322.86,21307.58,57.4,38.03,22.399999618530273
2025-05-28 10:00,2025-05-28 19:00,2025-05-28 06:00,21429.5,21518.75,21424.0,21516.5,10033,21447.86,21329.32,21308.49,68.9,42.08,22.399999618530273
2025-05-28 11:00,2025-05-28 20:00,2025-05-28 07:00,21516.5,21523.75,21486.25,21504.0,8536,21455.3,21335.19,21308.87,66.1,41.75,22.399999618530273
2025-05-28 12:00,2025-05-28 21:00,2025-05-28 08:00,21504.0,21537.5,21500.25,21507.0,10941,21460.67,21340.93,21308.94,66.4,41.43,22.399999618530273
2025-05-28 13:00,2025-05-28 22:00,2025-05-28 09:00,21507.0,21567.5,21451.5,21472.25,63195,21462.78,21346.33,21308.92,58.9,46.76,22.399999618530273
2025-05-28 14:00,2025-05-28 23:00,2025-05-28 10:00,21477.5,21486.5,21426.0,21432.5,55121,21460.56,21349.96,21309.12,51.6,47.74,22.649999618530273
2025-05-28 15:00,2025-05-29 00:00,2025-05-28 11:00,21432.0,21477.5,21428.5,21437.0,39964,21460.28,21353.21,21309.22,52.4,47.83,22.729999542236328
2025-05-28 16:00,2025-05-29 01:00,2025-05-28 12:00,21437.25,21481.0,21436.5,21465.25,27560,21460.21,21357.58,21309.57,56.7,47.59,22.639999389648438
2025-05-28 17:00,2025-05-29 02:00,2025-05-28 13:00,21465.5,21490.5,21456.25,21470.5,25199,21459.89,21361.99,21309.94,57.5,46.64,22.360000610351562
2025-05-28 18:00,2025-05-29 03:00,2025-05-28 14:00,21469.75,21502.25,21401.5,21469.0,35532,21459.8,21366.12,21310.36,57.1,50.5,22.280000686645508
2025-05-28 19:00,2025-05-29 04:00,2025-05-28 15:00,21468.25,21514.25,21349.0,21372.5,65929,21454.89,21368.08,21310.15,41.5,58.7,22.540000915527344
2025-05-28 20:00,2025-05-29 05:00,2025-05-28 16:00,21372.0,21528.75,21321.25,21379.75,31220,21450.39,21370.43,21310.25,42.7,69.33,22.760000228881836
2025-05-28 22:00,2025-05-29 07:00,2025-05-28 18:00,21513.0,21597.0,21489.0,21587.75,0,21456.62,21376.6,21311.34,65.7,79.89,22.760000228881836
2025-05-28 23:00,2025-05-29 08:00,2025-05-28 19:00,21589.0,21777.0,21587.75,21766.25,26969,21471.66,21387.32,21313.16,75.0,87.71,22.760000228881836
2025-05-29 00:00,2025-05-29 09:00,2025-05-28 20:00,21766.5,21833.5,21709.75,21820.5,16624,21490.55,21398.26,21315.23,77.0,90.28,22.760000228881836
2025-05-29 01:00,2025-05-29 10:00,2025-05-28 21:00,21820.75,21822.25,21753.0,21794.25,9954,21508.31,21408.47,21317.19,73.9,88.78,22.760000228881836
2025-05-29 02:00,2025-05-29 11:00,2025-05-28 22:00,21795.0,21823.5,21782.0,21791.0,7477,21525.25,21419.72,21319.21,73.5,85.4,22.760000228881836
2025-05-29 03:00,2025-05-29 12:00,2025-05-28 23:00,21791.0,21817.0,21778.0,21783.25,4977,21542.61,21430.69,21321.28,72.5,82.09,22.760000228881836
2025-05-29 04:00,2025-05-29 13:00,2025-05-29 00:00,21795.25,21807.25,21775.25,21796.0,4220,21560.74,21441.79,21323.05,73.2,78.51,22.760000228881836
2025-05-29 05:00,2025-05-29 14:00,2025-05-29 01:00,21796.5,21824.0,21791.0,21805.25,5377,21580.03,21454.38,21324.77,73.6,75.26,22.760000228881836
2025-05-29 06:00,2025-05-29 15:00,2025-05-29 02:00,21804.75,21806.0,21766.75,21770.5,5497,21597.05,21466.16,21326.42,68.6,72.69,22.760000228881836
2025-05-29 07:00,2025-05-29 16:00,2025-05-29 03:00,21771.0,21849.5,21746.5,21849.5,9345,21613.7,21480.14,21328.38,73.1,74.85,22.760000228881836
2025-05-29 08:00,2025-05-29 17:00,2025-05-29 04:00,21849.5,21858.75,21775.0,21782.75,9584,21627.64,21492.28,21329.89,64.7,75.49,22.760000228881836
2025-05-29 09:00,2025-05-29 18:00,2025-05-29 05:00,21782.75,21818.5,21775.0,21785.0,7308,21641.54,21503.81,21331.62,64.8,73.2,22.760000228881836
2025-05-29 10:00,2025-05-29 19:00,2025-05-29 06:00,21786.25,21787.75,21710.0,21735.5,10703,21654.7,21513.67,21333.11,59.0,73.53,22.760000228881836
2025-05-29 11:00,2025-05-29 20:00,2025-05-29 07:00,21735.5,21739.5,21648.25,21654.5,12110,21665.8,21520.08,21334.43,50.9,74.79,22.760000228881836
2025-05-29 12:00,2025-05-29 21:00,2025-05-29 08:00,21654.75,21689.25,21620.5,21644.75,21394,21676.19,21526.72,21335.59,50.0,74.36,22.760000228881836
2025-05-29 13:00,2025-05-29 22:00,2025-05-29 09:00,21645.5,21692.75,21485.25,21518.75,72999,21678.86,21530.43,21336.04,40.3,83.87,22.760000228881836
2025-05-29 14:00,2025-05-29 23:00,2025-05-29 10:00,21517.5,21533.25,21380.5,21516.0,76188,21681.14,21534.69,21336.4,40.1,88.79,22.100000381469727
2025-05-29 15:00,2025-05-30 00:00,2025-05-29 11:00,21515.0,21519.5,21325.5,21348.75,55818,21675.12,21535.74,21335.76,30.9,96.31,21.90999984741211
2025-05-29 16:00,2025-05-30 01:00,2025-05-29 12:00,21348.0,21471.5,21301.0,21456.25,47971,21679.31,21539.35,21335.52,40.4,101.61,22.219999313354492
2025-05-29 17:00,2025-05-30 02:00,2025-05-29 13:00,21455.25,21485.0,21368.0,21372.25,37592,21678.94,21540.92,21335.38,36.2,102.71,22.020000457763672
